time,lbx,lby,lbz,rbx,rby,rbz,ltx,lty,ltz,rtx,rty,rtz
880.8013,-0.6164361,1.443538,0.6123797,0.2519512,1.686073,0.2593652,-0.6057069,2.285113,1.152413,0.4053373,2.324065,-0.4952472
880.8392,-0.5314684,1.606619,0.5088054,0.2430504,1.679245,0.2848479,-0.4081983,2.59899,0.510922,0.418729,2.37528,-0.4113369
880.8761,-0.4526434,1.689762,0.3941605,0.241384,1.674095,0.2998923,-0.2582486,2.585879,-0.004818827,0.4565077,2.405781,-0.3469135
880.9138,-0.380038,1.70868,0.2933016,0.2452566,1.667161,0.2997541,-0.08808059,2.378646,-0.3892718,0.4862039,2.385478,-0.352906
880.9515,-0.3220458,1.691258,0.2223557,0.2480953,1.66343,0.2935496,0.03838062,2.127846,-0.6019524,0.4513453,2.374252,-0.3798158
880.9885,-0.2873665,1.661837,0.1786519,0.2538455,1.660074,0.2843159,0.009901315,1.909104,-0.743569,0.4113365,2.357614,-0.4147083
881.0261,-0.2657391,1.640567,0.1592763,0.2650601,1.655431,0.271912,-0.03945002,1.789549,-0.8033232,0.4298823,2.314237,-0.4621235
881.0636,-0.2519216,1.637043,0.1597781,0.2750772,1.653616,0.2587797,-0.01790209,1.807265,-0.7974364,0.4511459,2.297078,-0.4861745
881.1013,-0.2555109,1.639553,0.166924,0.2823732,1.653835,0.2431546,-0.1045715,1.824136,-0.8042333,0.4437588,2.271893,-0.5262343
881.1388,-0.2629508,1.653,0.1784236,0.2844346,1.652529,0.2264285,-0.1777048,1.911808,-0.7837362,0.3769661,2.228543,-0.5857573
881.1765,-0.265999,1.663566,0.191468,0.2869357,1.655169,0.2154055,-0.194625,1.969109,-0.7580319,0.3774356,2.185252,-0.6276966
881.2139,-0.2641758,1.66936,0.204717,0.2807283,1.65396,0.2100534,-0.1971851,1.991283,-0.7396757,0.2897834,2.149397,-0.6585434
881.2511,-0.2562823,1.673273,0.2203403,0.2735179,1.644325,0.2160517,-0.166692,2.013236,-0.7158217,0.2301295,2.104261,-0.6708394
881.2886,-0.2483806,1.678141,0.2384959,0.2685566,1.6264,0.2426248,-0.1464424,2.066976,-0.6771549,0.2288425,2.110579,-0.6314421
881.3262,-0.2415075,1.683058,0.2585518,0.2577061,1.593003,0.3008196,-0.173225,2.139536,-0.6285589,0.1859742,2.184801,-0.5020688
881.3635,-0.2314855,1.683247,0.2760447,0.2507596,1.543889,0.4084383,-0.1981193,2.178569,-0.5920237,0.2027909,2.396641,-0.1116707
881.4014,-0.2159792,1.680353,0.2899785,0.2514781,1.431482,0.5293271,-0.162742,2.19959,-0.5629921,0.347585,2.419646,0.40977
881.4384,-0.198391,1.672998,0.3021142,0.2305118,1.235677,0.6561866,-0.1074322,2.199934,-0.5429096,0.3875195,2.067771,1.188134
881.476,-0.1848874,1.661893,0.3130254,0.1578196,0.8988986,0.7147412,-0.08943088,2.185982,-0.5332718,0.05685244,0.6653212,1.681823
881.5142,-0.1709457,1.64529,0.3283879,0.07852186,0.6629832,0.4384833,-0.05196191,2.156373,-0.5228686,-0.2429964,-0.2831384,0.4000144
881.5512,-0.1537582,1.627119,0.3554897,0.06193852,0.6765655,0.3755991,0.02110586,2.158007,-0.4737154,-0.3459932,-0.1989487,0.6345714
881.5884,-0.1308487,1.598976,0.405288,0.1174629,0.6602551,0.3488569,0.1584291,2.189928,-0.3477684,0.05291999,-0.2863008,0.6648727
881.6261,-0.11493,1.552835,0.4820894,0.1084799,0.6643505,0.3534996,0.24652,2.270379,-0.1132972,0.04022326,-0.2041361,0.8444906
881.6633,-0.1185093,1.465905,0.594628,0.09231322,0.6706675,0.3389288,0.185529,2.366695,0.2845684,-0.01818923,-0.1763428,0.858893
881.7026,-0.1342811,1.287906,0.7622154,0.08356839,0.6750553,0.3119223,0.09200096,2.148129,1.219177,-0.1245844,-0.2037374,0.7413356
881.7397,-0.1789864,0.9292248,0.8339056,0.08631264,0.6794565,0.2993861,-0.1052269,0.7843054,1.820596,-0.1775304,-0.1948836,0.7067143
881.7769,-0.2255471,0.6469103,0.6015568,0.1015562,0.6822112,0.3008499,-0.2758213,-0.2951649,0.933169,-0.154206,-0.1776602,0.7426721
881.814,-0.2225753,0.6112284,0.4103309,0.1287545,0.6851865,0.3071485,-0.152544,-0.382299,0.4997681,-0.04783873,-0.1655258,0.8022276
881.8511,-0.2466023,0.6160566,0.3164945,0.1618063,0.6902973,0.3040533,-0.2738742,-0.3807591,0.3914269,0.06591013,-0.187583,0.7732336
881.8886,-0.2669544,0.6297749,0.2441861,0.184897,0.698844,0.2993823,-0.3655928,-0.3615928,0.3305598,0.09384395,-0.1983534,0.7315236
881.9263,-0.2750119,0.6522468,0.1733433,0.2036452,0.7091091,0.2995181,-0.3598641,-0.3441263,0.1669584,0.1085456,-0.1891079,0.7286597
881.9635,-0.2816204,0.6805159,0.1139654,0.2289335,0.7172239,0.2948856,-0.3299699,-0.3101237,-0.01368883,0.1747806,-0.2054133,0.6767337
882.0007,-0.2862361,0.7084236,0.07667952,0.2535159,0.7268441,0.2987694,-0.2591273,-0.2627765,-0.1600391,0.1906984,-0.1929346,0.6861467
882.0384,-0.2941172,0.7405955,0.05855732,0.2888238,0.7423958,0.3018622,-0.1497175,-0.1936879,-0.2674237,0.2426233,-0.1888087,0.6634195
882.0761,-0.3073209,0.7915438,0.0653223,0.3211222,0.7809746,0.2800085,0.01151466,-0.05202138,-0.366814,0.2300183,-0.2104436,0.3737647
882.1134,-0.3462334,0.8640113,0.1128621,0.3571647,0.8700423,0.2758167,0.07839268,0.1030294,-0.3776471,0.1324872,-0.08366185,0.07589531
882.1514,-0.4214596,0.9188854,0.215531,0.4320227,0.9797991,0.3456548,-0.07192945,0.03984827,-0.1086947,0.2495658,0.005633414,0.2125733
882.1884,-0.5360227,1.004905,0.3940823,0.5331771,1.117637,0.4995662,-0.5035688,0.03084481,0.6180322,0.6468056,0.2290573,0.9439919
882.2261,-0.6341788,1.220318,0.5799042,0.6102375,1.351905,0.635334,-0.8836452,0.673577,1.379179,0.9255053,1.083384,1.545555
882.264,-0.6381744,1.58319,0.6613141,0.6057572,1.694026,0.6424659,-0.8928066,2.146917,1.447046,0.7237133,2.500565,1.221759
882.3016,-0.5036503,1.854837,0.5279508,0.5248789,1.89846,0.4480471,-0.3205952,2.828924,0.6607842,0.3926269,2.874214,0.2736515
882.3389,-0.4072711,1.947697,0.3565671,0.4564577,1.959991,0.2960706,-0.02922574,2.806335,0.01041502,0.2108661,2.777046,-0.2255669
882.3766,-0.3317953,1.954398,0.2117193,0.4033668,1.963248,0.1740058,0.07011467,2.502722,-0.521636,0.1740131,2.482423,-0.6493134
882.4139,-0.2823526,1.911369,0.1198597,0.3670662,1.92139,0.09639529,0.1085121,2.131674,-0.7738353,0.1606698,2.099643,-0.8656996
882.4514,-0.2568382,1.863233,0.08332355,0.3432623,1.883157,0.07102095,0.1146205,1.842964,-0.8449047,0.1164864,1.869397,-0.9028291
882.4888,-0.231712,1.81277,0.07525171,0.3160038,1.859273,0.07377783,0.06901442,1.623573,-0.8595039,0.1478915,1.777465,-0.9085897
882.5264,-0.2130353,1.803524,0.08766282,0.3062418,1.864161,0.09389263,0.07049976,1.711719,-0.8668948,0.2269974,1.923363,-0.9012031
882.5642,-0.1998566,1.791632,0.1110618,0.2960251,1.849404,0.1477661,0.07463397,1.823549,-0.8499981,0.356698,2.052519,-0.8295074
882.6016,-0.2048268,1.767403,0.1358635,0.2866896,1.818533,0.2304559,0.02423938,1.86273,-0.8328683,0.493194,2.208371,-0.6669751
882.6389,-0.2188644,1.741805,0.1640606,0.2592804,1.753359,0.337494,-0.06437108,1.907436,-0.8099511,0.528989,2.316351,-0.4437211
882.6765,-0.2303391,1.717148,0.2012846,0.2106221,1.65621,0.4718303,-0.1125219,1.997801,-0.7512663,0.5204463,2.450424,-0.05088571
882.7142,-0.2515504,1.700134,0.2427037,0.135961,1.502917,0.6300679,-0.2493942,2.176811,-0.6363718,0.4153951,2.462661,0.6584831
882.7528,-0.2734614,1.675236,0.2789783,-0.008367348,1.177646,0.7952439,-0.417319,2.270634,-0.5114687,-0.1608802,1.559352,1.706858
882.7915,-0.2770007,1.64875,0.2998777,-0.1044521,0.7225959,0.584098,-0.4122384,2.297901,-0.4486634,-0.44771,-0.1803442,0.8426966
882.8276,-0.2740747,1.627301,0.3134876,-0.1266344,0.6750617,0.3530595,-0.3545898,2.31174,-0.4111238,-0.697969,-0.1453013,0.3289495
882.8641,-0.2690279,1.6104,0.3281298,-0.05749804,0.6295177,0.3059608,-0.265939,2.341183,-0.3544732,-0.2739336,-0.3425894,0.3963137
882.9018,-0.2614177,1.596369,0.3416815,-0.04775037,0.6194787,0.3015767,-0.1455106,2.362033,-0.2910304,-0.2084103,-0.2918074,0.6807156
882.9386,-0.2578186,1.5822,0.3559588,-0.05933691,0.6279662,0.258467,-0.08471288,2.369159,-0.2362654,-0.2811701,-0.2983881,0.5628644
882.9771,-0.2576348,1.573577,0.3679219,-0.05666629,0.6441106,0.2127652,-0.07299909,2.377514,-0.1974049,-0.3326984,-0.3140541,0.2884419
883.0143,-0.2539661,1.573953,0.3759261,-0.06085136,0.6670331,0.2085797,-0.07155456,2.39187,-0.1697287,-0.5001035,-0.2287295,0.2768953
883.0515,-0.246298,1.58306,0.3751686,-0.04372499,0.681298,0.2289471,-0.06928405,2.391048,-0.1868119,-0.5177142,-0.183182,0.3963051
883.0887,-0.2350592,1.599672,0.3673208,0.005086493,0.6843181,0.2458953,-0.07183774,2.379278,-0.2373061,-0.302302,-0.2476918,0.4379106
883.1274,-0.2206954,1.61276,0.3583125,0.04868406,0.697314,0.2747121,-0.09208456,2.34884,-0.306252,-0.2038538,-0.223641,0.5714723
883.1633,-0.2024901,1.610131,0.3608749,0.07650423,0.719959,0.2987174,-0.125073,2.289564,-0.3687674,-0.1518566,-0.1807163,0.6683598
883.2017,-0.182193,1.578306,0.3991107,0.0816755,0.7438552,0.3021164,-0.2137095,2.258534,-0.3332125,-0.1681629,-0.1601344,0.6490798
883.2392,-0.1238353,1.51226,0.5360749,0.0692926,0.7639831,0.304612,-0.201892,2.448537,0.1935952,-0.2364439,-0.1156533,0.6689816
883.2769,0.006975903,1.286728,0.7790189,0.0518085,0.7806916,0.3114901,0.3136744,1.863384,1.536253,-0.30189,-0.05501509,0.7315992
883.3141,0.04832505,0.8425999,0.7397664,0.03321173,0.7930443,0.3085133,0.4351659,0.1507338,1.349418,-0.3636085,-0.01998532,0.7345607
883.3525,-0.00138095,0.7078844,0.4677788,0.01656745,0.8002526,0.3005167,0.3255162,-0.2252915,0.3183757,-0.4318889,0.01268435,0.7231553
883.3881,-0.06363427,0.7066458,0.4051387,0.009286545,0.8052961,0.2829928,0.157274,-0.2635689,0.3057255,-0.4612791,0.005917728,0.6565728
883.4257,-0.09088166,0.6922747,0.4157237,0.01278574,0.8065008,0.2632141,0.1245862,-0.265753,0.6048176,-0.444494,-0.03036547,0.5641297
883.4636,-0.1187484,0.6936711,0.3984187,0.01609789,0.8081656,0.254739,0.1146421,-0.2284569,0.7069782,-0.4599446,-0.01619095,0.5610394
883.5011,-0.1628297,0.7005873,0.3357733,0.03832425,0.7992982,0.2433231,0.02917451,-0.2772202,0.4196012,-0.3307874,-0.09282887,0.5038338
883.5386,-0.2009134,0.7130422,0.2877385,0.0585834,0.7887433,0.2309713,0.0028584,-0.2647402,0.2385566,-0.3018205,-0.1282036,0.4021947
883.5768,-0.2434019,0.7331671,0.2510351,0.07719097,0.7882599,0.2321664,0.002784669,-0.2204609,0.07787037,-0.3396302,-0.1131313,0.3494437
883.6138,-0.2850549,0.7664008,0.2197963,0.1136483,0.7924706,0.2385963,0.05275795,-0.1154987,-0.1090437,-0.2644413,-0.1322947,0.2816908
883.6513,-0.3361811,0.8012423,0.2067737,0.1584884,0.8065004,0.2538191,-0.01477179,-0.06632286,-0.1727351,-0.2332198,-0.1134036,0.2353484
883.6888,-0.3857718,0.8384412,0.2064176,0.225114,0.8302352,0.2643743,-0.05548054,-0.008503854,-0.2102261,-0.09901811,-0.1058473,0.1276696
883.7268,-0.4417594,0.8799616,0.2287939,0.3115117,0.8752071,0.2838832,-0.1355101,0.01224226,-0.162709,0.07656512,-0.06313038,0.03026378
883.7639,-0.502673,0.923221,0.3275798,0.3998979,0.9289739,0.3655471,-0.2260374,-0.03335023,0.2356874,0.2609066,-0.0577023,0.2809794
883.8016,-0.605614,1.026259,0.567839,0.5186614,1.011073,0.5727713,-0.6377332,0.4034126,1.349524,0.6984782,0.3712736,1.319981
883.8391,-0.6623633,1.336877,0.7206489,0.6146135,1.312695,0.7123561,-0.7624707,1.829901,1.584886,0.9987384,1.955504,1.375111
883.8767,-0.5945602,1.708976,0.5478709,0.5650055,1.659504,0.5336984,-0.5222006,2.704905,0.4941135,0.6427355,2.642225,0.365716
883.9143,-0.5020154,1.83076,0.3970082,0.4913578,1.782445,0.3866326,-0.2022715,2.709396,0.02531999,0.3405219,2.619503,-0.1392788
883.9518,-0.4190317,1.871576,0.264241,0.4383263,1.833727,0.2580877,0.02554023,2.50241,-0.3716874,0.152838,2.448592,-0.4770565
883.9891,-0.3625769,1.85838,0.1697576,0.4094551,1.831515,0.1616985,0.108353,2.224703,-0.6327589,0.2110982,2.156339,-0.7630413
884.0269,-0.3229394,1.819044,0.1175848,0.3907564,1.824065,0.1201605,0.1038919,1.892801,-0.7837336,0.2151363,1.961982,-0.8545893
884.0642,-0.292235,1.810286,0.1157208,0.3677606,1.830987,0.1091263,0.1364946,1.871302,-0.7856492,0.2271041,1.959052,-0.8726147
884.1019,-0.2689517,1.825049,0.1354401,0.3495647,1.834453,0.1116293,0.158752,2.069462,-0.7348081,0.2467741,1.962283,-0.874826
884.1395,-0.262246,1.816319,0.1488432,0.333561,1.835595,0.1239064,0.1333913,2.089904,-0.727868,0.210955,1.99385,-0.8558504
884.1769,-0.2585915,1.801706,0.1575518,0.3180914,1.832354,0.1404958,0.1570791,2.06001,-0.7145132,0.1475046,2.01619,-0.8275459
884.2145,-0.262342,1.793815,0.1636985,0.319237,1.838791,0.1549515,0.1596013,2.074805,-0.6982809,0.1940994,2.136025,-0.7916175
884.2517,-0.2723579,1.79218,0.1638313,0.3250347,1.835188,0.1670141,0.08765471,2.112254,-0.7124926,0.2299366,2.156226,-0.7752658
884.2894,-0.2758618,1.787509,0.1633234,0.3251758,1.837641,0.1764318,0.08115751,2.076495,-0.7249472,0.2189655,2.190033,-0.7533742
884.3278,-0.2796001,1.790268,0.1652193,0.3247709,1.84441,0.1824575,0.07565606,2.087641,-0.7209876,0.1845535,2.241498,-0.724549
884.3645,-0.2818366,1.798662,0.1687422,0.3345996,1.840783,0.1792716,0.06398147,2.128831,-0.709551,0.2604408,2.231369,-0.7383031
884.4024,-0.283705,1.802663,0.1714231,0.3280776,1.827955,0.1742985,0.06868449,2.134101,-0.7037743,0.145549,2.138149,-0.758688
884.4398,-0.2848281,1.797639,0.1717913,0.3274189,1.815423,0.1741027,0.05279282,2.093392,-0.7218208,0.12564,2.106938,-0.7609396
884.4771,-0.2830073,1.785557,0.1734879,0.326631,1.787659,0.1779263,0.03214094,2.002452,-0.7504374,0.1314862,2.009365,-0.7774609
884.5144,-0.2808663,1.777904,0.1799382,0.3159809,1.760746,0.1909626,0.01990092,1.983979,-0.7512291,0.08671518,1.947598,-0.7642983
884.5522,-0.2720743,1.769073,0.1977705,0.2985294,1.726664,0.2343305,0.01587552,2.003175,-0.7308208,0.05871651,2.013165,-0.693251
884.5896,-0.2605897,1.756425,0.2200516,0.2866564,1.686695,0.2941873,0.02082941,2.018136,-0.7031553,0.08512774,2.13011,-0.5791795
884.627,-0.2494721,1.739987,0.2427655,0.2765532,1.637939,0.3631769,0.02807747,2.016437,-0.6773115,0.1440248,2.248642,-0.4175138
884.6646,-0.2314544,1.709292,0.290247,0.2625866,1.526991,0.5082208,0.01572263,2.047132,-0.6179202,0.3054607,2.459207,0.1488653
884.7022,-0.2078924,1.669667,0.3536076,0.2285654,1.328487,0.6735392,0.04825757,2.112093,-0.5058378,0.336557,2.193295,1.163892
884.7411,-0.1834897,1.606196,0.4591445,0.1425406,0.9044236,0.7192811,0.09602341,2.260174,-0.2438383,0.09775019,0.4748537,1.621203
884.7789,-0.1738368,1.48157,0.6554364,0.05101298,0.6789485,0.4223495,0.04909766,2.456339,0.6666627,-0.1935124,-0.2823961,0.5489349
884.8157,-0.1806573,1.18076,0.8322702,0.02438322,0.6562079,0.3339969,-0.01471186,1.66377,1.692017,-0.3790037,-0.225959,0.5770207
884.8533,-0.2222228,0.7672687,0.7391595,0.05219929,0.641059,0.270618,-0.2282342,0.109154,1.492053,-0.1423944,-0.3201008,0.4663353
884.89,-0.2366615,0.603506,0.4781526,0.04651968,0.645169,0.253859,-0.1806623,-0.3509654,0.7711517,-0.119108,-0.2955973,0.5497077
884.9271,-0.2776494,0.5848202,0.2939743,0.04683729,0.6616528,0.2299988,-0.346961,-0.4111645,0.3506355,-0.1615675,-0.2893423,0.4584193
884.9641,-0.3069537,0.6045976,0.170451,0.05599432,0.6784975,0.228531,-0.4371248,-0.3867882,0.1559642,-0.2023214,-0.2551351,0.476731
885.0016,-0.3152799,0.6307967,0.08795413,0.07515524,0.6940271,0.2439721,-0.4638536,-0.3568833,0.1370872,-0.2110734,-0.2052327,0.5747364
885.0387,-0.3141921,0.6760641,-0.005925249,0.1129376,0.7028744,0.252689,-0.424915,-0.3123793,-0.1094648,-0.1128437,-0.2091152,0.5951768
885.0764,-0.3021643,0.7274207,-0.09239797,0.1545504,0.7074176,0.2569383,-0.3365077,-0.2273185,-0.3878525,-0.02774081,-0.221598,0.5789633
885.1141,-0.2939998,0.7740256,-0.1551327,0.1899939,0.7153319,0.2588643,-0.266398,-0.1135827,-0.6149038,-0.02727367,-0.2212799,0.5337338
885.1517,-0.2887343,0.8066973,-0.194319,0.2425224,0.7342705,0.2511058,-0.1963355,-0.01152933,-0.7617409,0.04963109,-0.2374286,0.3874642
885.1888,-0.2835449,0.8260673,-0.2080933,0.303804,0.7947557,0.2359636,-0.1458996,0.05567044,-0.8306224,0.08574077,-0.1646976,0.05736411
885.2265,-0.2811508,0.8328145,-0.2030483,0.3953926,0.9001755,0.2978379,-0.1190739,0.07697451,-0.8374279,0.2260233,-0.05956739,0.07376754
885.2637,-0.2808691,0.8243706,-0.1814119,0.5036651,1.015903,0.4659551,-0.08042608,0.04262352,-0.7719151,0.5840027,0.09327209,0.8431798
885.3019,-0.2904187,0.810886,-0.1509698,0.6112265,1.275204,0.6397519,-0.101033,-0.01521474,-0.6817152,0.9735199,1.11424,1.557812
885.3395,-0.3000999,0.8044842,-0.1196181,0.6175377,1.623353,0.6493615,-0.0916895,-0.02756995,-0.6336719,0.7492457,2.361147,1.311413
885.3767,-0.3153437,0.7956496,-0.08041882,0.5432435,1.866697,0.4939093,-0.1296717,-0.06833798,-0.5484483,0.3477738,2.84443,0.4175561
885.4139,-0.3238975,0.789373,-0.04117852,0.4811377,1.9602,0.3266403,-0.11857,-0.1034949,-0.4419622,0.1846502,2.723246,-0.2476917
885.4514,-0.3235803,0.7921022,-0.0186216,0.4404167,1.979464,0.193345,-0.06614697,-0.09742099,-0.3960821,0.1849219,2.406004,-0.674287
885.4889,-0.3204221,0.7972111,-0.01445576,0.4168848,1.970246,0.1145521,-0.02572116,-0.08423173,-0.3835222,0.2597663,2.168867,-0.8528484
885.5273,-0.3101159,0.8091261,-0.02927334,0.3861332,1.966823,0.07893547,0.0703631,-0.01384318,-0.4511235,0.2654417,2.094499,-0.9055101
885.5643,-0.3006163,0.8200731,-0.05055728,0.3445338,1.968947,0.06448904,0.1469501,0.05468106,-0.5130068,0.1523215,2.101663,-0.9078489
885.6017,-0.294706,0.831333,-0.07189061,0.3043309,1.960464,0.06076513,0.2250971,0.128039,-0.5568466,0.0250504,2.080482,-0.8919145
885.6395,-0.3009146,0.8478506,-0.09039506,0.280418,1.943758,0.06286654,0.2643071,0.2095844,-0.6130237,0.005027354,2.034785,-0.8941468
885.6766,-0.3178849,0.862,-0.09416969,0.2622073,1.934304,0.07156978,0.3004517,0.2647511,-0.605006,-0.02054548,2.068553,-0.8781818
885.7143,-0.3619763,0.8751827,-0.08759231,0.2538356,1.921075,0.08143567,0.2469878,0.2676696,-0.5975832,0.01544604,2.067422,-0.878644
885.7522,-0.4352681,0.8958261,-0.06037076,0.255025,1.908387,0.09312561,0.09642443,0.2375231,-0.5932313,0.1264852,2.064137,-0.886272
885.7893,-0.5314843,0.9187151,0.02430899,0.2521999,1.905364,0.1054579,-0.1935194,0.07806224,-0.3988726,0.1594885,2.091867,-0.8726124
885.8268,-0.6543321,0.9793112,0.2260973,0.2575229,1.913132,0.1037293,-0.6536924,0.01298183,0.4834052,0.1658622,2.129665,-0.8682336
885.8644,-0.7729737,1.244136,0.5117218,0.2576107,1.906576,0.1114629,-1.058443,1.160279,1.466434,0.2095842,2.120703,-0.8641617
885.9021,-0.7479222,1.674778,0.5018256,0.2580714,1.897531,0.1174396,-0.6591468,2.550547,0.9763241,0.2305611,2.087675,-0.8639313
885.9399,-0.6043583,1.870614,0.331417,0.2588074,1.892149,0.1242745,-0.2604896,2.80393,0.2280927,0.2448808,2.090811,-0.8556947
885.977,-0.5245728,1.937797,0.1953917,0.2652153,1.888022,0.1314586,-0.1508186,2.752729,-0.2475457,0.3234796,2.097745,-0.8445649
886.0142,-0.4542049,1.929302,0.07160108,0.2683538,1.88483,0.1390482,-0.1785773,2.382374,-0.7761934,0.3875185,2.107032,-0.828643
886.0517,-0.382289,1.887928,0.01462937,0.2590491,1.887215,0.144293,-0.07311088,2.041471,-0.923898,0.3310156,2.142577,-0.8198706
886.0891,-0.324405,1.833463,0.006198698,0.2546642,1.88708,0.1469826,0.127842,1.7246,-0.8790253,0.2907384,2.148455,-0.8175805
886.1269,-0.2953243,1.805229,0.02133223,0.2606981,1.883259,0.148672,0.1206258,1.641974,-0.8732813,0.3135795,2.135075,-0.8176575
886.1641,-0.2756993,1.812587,0.04475971,0.2665408,1.880966,0.1493855,0.07477906,1.822437,-0.8917597,0.3194008,2.130166,-0.8176229
886.2019,-0.2578132,1.809786,0.07408357,0.2753092,1.879533,0.1496088,0.1692984,1.921362,-0.8232048,0.3513373,2.131994,-0.8150068
886.2393,-0.2590963,1.787821,0.09246413,0.2844332,1.875996,0.1497823,0.1700006,1.811095,-0.8104945,0.3882304,2.119493,-0.8145493
886.2767,-0.2790989,1.78934,0.09871457,0.2888277,1.872526,0.150051,-0.01954958,1.887977,-0.8619651,0.3777396,2.108266,-0.8176893
886.3145,-0.2931274,1.799078,0.1120837,0.291645,1.87083,0.1527014,-0.09780392,2.019558,-0.8435507,0.3672242,2.11543,-0.8139728
886.3522,-0.2978458,1.803512,0.1219882,0.2930472,1.869929,0.156368,-0.110705,2.062908,-0.8254781,0.3500122,2.119388,-0.8103406
886.3895,-0.2992684,1.806708,0.1307432,0.2947496,1.868505,0.1604368,-0.1164657,2.080439,-0.8135314,0.3267451,2.124767,-0.805641
886.4268,-0.2985211,1.811297,0.1390231,0.2992181,1.865887,0.1638328,-0.1337395,2.091765,-0.8065905,0.3324345,2.119565,-0.8028857
886.4644,-0.2900022,1.819901,0.1509066,0.3039842,1.864846,0.165627,-0.09969373,2.134075,-0.7791891,0.3205647,2.124641,-0.7998946
886.5021,-0.2804561,1.825297,0.1630353,0.3109956,1.8613,0.1674374,-0.0922443,2.157852,-0.7610769,0.3276777,2.12295,-0.7975816
886.5396,-0.2709772,1.823987,0.1725544,0.3198856,1.854977,0.1698209,-0.09616804,2.129924,-0.7633114,0.3424205,2.105835,-0.7979407
886.5771,-0.25699,1.821978,0.1823379,0.3267043,1.847569,0.1719748,-0.06407171,2.101038,-0.7583575,0.3241671,2.090626,-0.7980343
886.6145,-0.2395433,1.821214,0.194637,0.3351499,1.834792,0.1729696,-0.02639487,2.091881,-0.7441427,0.3058603,2.056502,-0.8017029
886.652,-0.2250794,1.819271,0.207291,0.3424945,1.81801,0.1745595,-0.0403648,2.088482,-0.7379107,0.2550956,2.024407,-0.7999979
886.6895,-0.2072874,1.815686,0.2230584,0.3541359,1.792747,0.1829344,-0.03728126,2.094306,-0.7221764,0.2177597,2.011935,-0.7831705
886.7276,-0.1853846,1.806644,0.2409212,0.3707515,1.760244,0.2059726,-0.004499674,2.07989,-0.703863,0.2148382,2.047507,-0.7391051
886.7645,-0.1595573,1.791092,0.2641513,0.3912359,1.720269,0.2473848,0.006639257,2.055194,-0.6859165,0.2150908,2.157289,-0.6346505
886.802,-0.1342096,1.770405,0.2963223,0.4098485,1.667082,0.3056245,-0.03539694,2.064117,-0.6544508,0.1869111,2.285254,-0.4481415
886.8397,-0.1072018,1.739329,0.3421472,0.4438189,1.582384,0.3912076,-0.09176872,2.103814,-0.5889341,0.2445092,2.421237,-0.1153493
886.8785,-0.06635764,1.692242,0.4011095,0.5078592,1.434601,0.5105874,-0.04056242,2.115013,-0.50476,0.5692555,2.432488,0.5318773
886.9164,-0.01198278,1.63189,0.4968492,0.5766441,1.129602,0.636425,0.075467,2.250317,-0.2841123,1.038175,1.466625,1.457037
886.9542,0.04353581,1.547129,0.6336901,0.4809355,0.7010944,0.4743865,0.2187954,2.428492,0.1949605,0.5931755,-0.2656207,0.7043083
886.9901,0.1048572,1.35429,0.8353805,0.351197,0.6452457,0.3494011,0.5407671,2.141371,1.271828,0.2196913,-0.3209983,0.5709388
887.0276,0.06913623,0.9924446,0.9078566,0.2828807,0.6248621,0.3025162,0.4821476,0.6720115,1.76035,0.2399677,-0.3695872,0.3985853
887.0648,-0.06002732,0.7450181,0.736052,0.1655348,0.6344154,0.3404486,0.1884724,-0.1481301,1.110931,-0.1034414,-0.319305,0.4748708
887.102,-0.2224315,0.6928287,0.5563713,0.06730078,0.677944,0.4565302,-0.164841,-0.2992386,0.4446298,-0.3287641,-0.1548758,0.843239
887.1387,-0.3498477,0.7170705,0.4580148,-0.001703436,0.8201405,0.6499783,-0.4500015,-0.1956974,0.06200442,-0.338045,0.5058731,1.537734
887.1767,-0.4134229,0.7382557,0.433737,0.0009872024,1.067066,0.7562188,-0.4268012,-0.1768941,0.03084493,0.0365551,1.605925,1.597863
887.2141,-0.4761092,0.757053,0.4934955,0.07763845,1.317734,0.6732893,-0.4093293,-0.2405913,0.5091947,0.4667643,2.23523,0.7556444
887.2523,-0.5329245,0.8161303,0.6387439,0.1195703,1.385279,0.6080514,-0.5262604,0.07512355,1.310209,0.5484844,2.276326,0.4595023
887.2894,-0.5720323,1.014792,0.7791963,0.1544102,1.407616,0.556693,-0.6490535,1.209076,1.757113,0.7337152,2.166005,0.2579417
887.3272,-0.5628281,1.306303,0.7343394,0.1678122,1.412153,0.5121678,-0.6049379,2.201573,1.17787,0.6670473,2.134806,0.03411257
887.3641,-0.5035796,1.503458,0.5505787,0.1863669,1.409786,0.4885895,-0.3374105,2.436184,0.230562,0.7290769,2.049475,-0.05571228
887.4022,-0.4375538,1.56506,0.3830901,0.195666,1.422144,0.4781747,-0.06033921,2.187264,-0.302892,0.7059492,2.072802,-0.0841915
887.4396,-0.399722,1.578331,0.2862864,0.1977431,1.445282,0.4696482,0.01386347,1.996622,-0.5224042,0.6457614,2.136185,-0.09774297
887.4767,-0.3815846,1.57974,0.2271275,0.2102964,1.469923,0.4637669,-0.0912087,1.859666,-0.6879261,0.6979437,2.158156,-0.07338774
887.5146,-0.3590143,1.587494,0.2076609,0.2198074,1.496666,0.4507318,-0.1778327,1.804129,-0.7516322,0.7100847,2.174458,-0.09719738
887.5518,-0.324688,1.608653,0.2115549,0.2212588,1.529465,0.4249637,-0.07563609,1.878681,-0.7185301,0.6226785,2.199136,-0.1998585
