time,lbx,lby,lbz,rbx,rby,rbz,ltx,lty,ltz,rtx,rty,rtz
707.6613,-0.4939787,1.624405,0.3215364,-0.2799552,0.8245699,0.5294049,0.127768,2.312574,-0.05243319,-1.214829,0.5430192,0.7456011
707.6984,-0.5002225,1.550705,0.3722824,-0.2979046,0.8926069,0.2633688,0.1400326,2.262322,0.08301449,-1.199123,0.950237,-0.1661471
707.7358,-0.5562673,1.459902,0.5144148,-0.2672197,0.9244267,0.2027125,-0.09394699,2.299444,0.799772,-1.120619,1.084524,-0.293351
707.7737,-0.6707484,1.220723,0.6408566,-0.2311669,0.9340777,0.2191736,-0.7824712,1.624864,1.548705,-1.157457,1.114652,-0.1115513
707.8115,-0.7016948,0.8349515,0.5456937,-0.1597696,0.9302977,0.2752673,-1.032383,0.09761667,1.134746,-1.138266,1.120003,0.1942936
707.8488,-0.5818472,0.6646781,0.3071667,-0.04658955,0.8962514,0.3539752,-0.617313,-0.332575,0.2421399,-1.011758,0.9490273,0.6102251
707.8856,-0.4739774,0.6403073,0.1831399,0.1548256,0.8456569,0.4699853,-0.2999713,-0.2975332,-0.1171551,-0.3976302,0.6587768,1.282308
707.923,-0.4079402,0.6817951,0.1125778,0.5096462,0.8313156,0.5117902,-0.2233025,-0.07181913,-0.5182743,1.19057,0.6621966,1.22435
707.9607,-0.3566835,0.6799414,0.14029,0.7581667,0.9276166,0.2251409,-0.2065713,-0.08581501,-0.4850767,1.483628,1.121077,-0.4353735
707.9985,-0.312573,0.6721302,0.2103404,0.7395906,1.032211,0.07194346,-0.208188,-0.1580939,-0.3372287,1.293249,1.240568,-0.7343135
708.0358,-0.2854923,0.687551,0.3084278,0.776252,1.111821,0.06459146,-0.2739025,-0.1780186,-0.1922266,1.458994,1.337373,-0.6303832
708.0727,-0.2277792,0.7004065,0.4483015,0.7639778,1.190888,0.07129119,-0.1364344,-0.27355,0.2407807,1.389499,1.59421,-0.5965824
708.1111,-0.1520157,0.7512051,0.6329167,0.7514471,1.23471,0.1097414,0.1514082,-0.1355174,0.9817107,1.43161,1.707831,-0.4502003
708.1485,-0.0634888,0.98046,0.8531036,0.7175719,1.279479,0.1755101,0.4843052,0.8318703,1.676416,1.444075,1.804371,-0.2679777
708.1862,-0.03525361,1.286781,0.8839799,0.6585078,1.313671,0.2319331,0.5290838,1.903878,1.432355,1.354466,1.917335,-0.1569533
708.2242,-0.07184742,1.525229,0.7570944,0.5780144,1.33506,0.2976491,0.4769662,2.360896,0.735536,1.21619,2.026587,-0.04076236
708.2609,-0.13623,1.627984,0.6187503,0.4902242,1.342687,0.3701516,0.4087827,2.377535,0.2430724,1.065376,2.119719,0.1143721
708.298,-0.2004256,1.652707,0.5414771,0.4022216,1.330833,0.4345357,0.3093168,2.347478,0.03407657,0.9209949,2.168175,0.2621047
708.336,-0.2722825,1.619175,0.5036189,0.2851416,1.270413,0.5219549,0.3453157,2.219129,-0.004935801,0.7872509,2.135204,0.5170864
708.3732,-0.3448895,1.575281,0.5830112,0.1629034,1.184477,0.6078807,0.2980224,2.340277,0.5449968,0.6185613,2.015227,0.9276152
708.4113,-0.476586,1.437956,0.7135255,0.02158631,1.040889,0.6820402,-0.1682095,2.03132,1.457047,0.3236891,1.561713,1.480461
708.4494,-0.6366374,1.18337,0.7199405,-0.2052043,0.8331844,0.6508622,-0.8521047,1.087343,1.691719,-0.786772,0.6287452,1.438253
708.4858,-0.7264548,0.8944005,0.5119104,-0.2759402,0.7436575,0.3284642,-1.2018,0.1886717,1.037262,-1.101716,0.2783201,0.009785682
708.5226,-0.6787143,0.7422525,0.3078498,-0.2532471,0.7193561,0.3084725,-0.9290807,-0.2129241,0.465819,-1.099872,0.2055315,0.1698712
708.5605,-0.634876,0.6705583,0.1621538,-0.2167066,0.6740152,0.3299871,-0.9339433,-0.2715852,0.3135612,-0.9339768,-0.00879854,0.4688714
708.5982,-0.5546125,0.6324746,0.01065521,-0.1736618,0.6671968,0.3387843,-0.7318383,-0.3516211,-0.001463364,-0.8365181,-0.02390301,0.626886
708.6355,-0.469018,0.632841,-0.1059898,-0.1112319,0.6674059,0.3329118,-0.5839407,-0.3553161,-0.2076675,-0.6917886,-0.08119267,0.6531525
708.673,-0.3760791,0.6545215,-0.1912869,-0.02729433,0.6707201,0.3253474,-0.4637414,-0.3287943,-0.3506771,-0.4849512,-0.1648108,0.6293843
708.7104,-0.2918446,0.699697,-0.251168,0.05528829,0.6899466,0.3196335,-0.2497046,-0.2278313,-0.6225383,-0.32486,-0.2028919,0.5611427
708.748,-0.2306236,0.7358172,-0.2586839,0.1409596,0.7287633,0.3208998,-0.01005884,-0.148696,-0.6697651,-0.1359369,-0.2195092,0.4761663
708.7863,-0.2075199,0.7556779,-0.2360829,0.2165476,0.7921724,0.3250185,0.149741,-0.08463269,-0.6438117,0.03841552,-0.1913224,0.3567468
708.8235,-0.2206963,0.7592456,-0.2027979,0.2735537,0.8790197,0.338423,0.1476675,-0.06209946,-0.638344,0.1602997,-0.1105254,0.2491267
708.8608,-0.2613746,0.7555172,-0.1461487,0.3109213,0.9697279,0.3795815,0.114938,-0.05033487,-0.6033043,0.2446137,-0.02655339,0.324564
708.8976,-0.3245222,0.7596178,-0.07758611,0.3332715,1.07548,0.4568592,-0.05741033,-0.03453505,-0.6234547,0.3019289,0.09232956,0.6369509
708.9357,-0.3854852,0.7754885,0.0181927,0.3397916,1.212741,0.5624769,-0.2349512,-0.02615654,-0.5603442,0.3126481,0.419246,1.170448
708.9736,-0.4356521,0.8118143,0.1554499,0.3427851,1.408788,0.6552298,-0.3964927,-0.03783005,-0.3704502,0.3285709,1.197679,1.632589
709.0114,-0.4595702,0.8619013,0.3486405,0.3311687,1.666201,0.6439228,-0.4852668,-0.1287363,0.2145634,0.3226181,2.469863,1.238947
709.0483,-0.4471385,0.9818761,0.5730923,0.3336627,1.764031,0.4438785,-0.4268355,0.1470364,1.123211,0.3584965,2.664575,0.009822309
709.0861,-0.4122202,1.19164,0.7209017,0.3454301,1.675774,0.3525184,-0.3022118,0.9071883,1.673259,0.3297811,2.466546,-0.2593932
709.1231,-0.3687056,1.47222,0.7542927,0.343078,1.578561,0.3641635,-0.2168564,2.119224,1.501506,0.459968,2.363409,-0.2444012
709.161,-0.3366233,1.659122,0.5816019,0.317003,1.483647,0.4360963,-0.2994665,2.643608,0.4101181,0.4035469,2.421744,0.1007117
709.1992,-0.2937014,1.643427,0.4148456,0.2892134,1.332757,0.5493346,-0.1095516,2.267548,-0.3444712,0.4239817,2.303812,0.7465428
709.2363,-0.2531033,1.570117,0.368945,0.2336099,1.051516,0.6628304,0.007377148,1.91982,-0.5309759,0.3778499,1.336919,1.610322
709.2736,-0.2211701,1.534373,0.4413006,0.05750107,0.733353,0.4985892,0.09518625,2.09952,-0.3206226,-0.5043765,-0.01749331,0.8457539
709.3111,-0.2159644,1.481864,0.6151152,0.03763928,0.743366,0.304428,-0.001675352,2.440529,0.4279195,-0.7485918,0.1279997,0.3606876
709.3483,-0.21432,1.281179,0.8162362,0.07404281,0.7837682,0.23569,-0.05065972,1.925505,1.56327,-0.7170864,0.1841795,0.1148262
709.3858,-0.2215943,0.9151787,0.8152902,0.1076617,0.8511341,0.2242104,-0.06215344,0.3871167,1.649394,-0.7665154,0.3905278,0.07040463
709.4236,-0.2141602,0.7091907,0.5063047,0.1772472,0.9433885,0.2695777,0.1589009,-0.2172699,0.4563427,-0.7769489,0.6447324,0.2518513
709.4605,-0.2407138,0.7193885,0.3316392,0.2849692,0.9736932,0.376528,0.2366349,-0.09625608,0.004741579,-0.5313779,0.536479,0.7539152
709.4978,-0.2988636,0.7788165,0.223159,0.4753223,1.034493,0.5248809,0.07947752,0.06360739,-0.3644925,0.282224,0.6617473,1.432501
709.5368,-0.3100513,0.8328505,0.2085515,0.7072675,1.183365,0.5761982,0.2461407,0.1820909,-0.3083264,1.459832,1.361877,1.210059
709.5734,-0.3228061,0.8780812,0.2647296,0.8071336,1.355538,0.3759681,0.4001052,0.2034286,0.1155878,1.442245,1.888068,-0.183537
709.6108,-0.4061236,0.9501766,0.4015055,0.6864011,1.38871,0.2954769,0.2025456,0.2861128,0.8357186,0.9977867,2.169121,-0.2467398
709.6486,-0.5500743,1.078657,0.5569533,0.6256061,1.341597,0.3459352,-0.4565296,0.8325746,1.521677,1.125134,2.00243,-0.2142187
709.6862,-0.6831784,1.264843,0.6018296,0.553427,1.280799,0.4392066,-1.069118,1.727743,1.399811,1.236775,1.902768,0.05685893
709.7233,-0.7064887,1.507211,0.4464646,0.3911877,1.19269,0.60362,-0.874078,2.492393,0.4099751,1.068457,1.912532,0.7557172
709.7611,-0.6136609,1.56006,0.3899688,0.1307313,1.009264,0.7578519,-0.305025,2.500903,0.2501146,0.3286849,1.299409,1.694137
709.7986,-0.5521437,1.517141,0.3846532,-0.2567024,0.7920117,0.5360292,0.1000113,2.272413,0.3194001,-1.146886,0.3763325,0.7225351
709.836,-0.5839509,1.440732,0.437107,-0.2888029,0.8607134,0.3098819,-0.1008136,2.312413,0.5192674,-1.263106,0.7792122,0.09990537
709.873,-0.6604009,1.276834,0.5660353,-0.2439627,0.9010136,0.2207713,-0.5898855,2.020092,1.231313,-1.144293,0.9709855,-0.2087737
709.9107,-0.7116614,0.9425927,0.6019468,-0.1908174,0.9297702,0.226474,-1.014315,0.6249629,1.500564,-1.123198,1.113886,-0.08460237
709.9484,-0.6171626,0.6877583,0.3764486,-0.1128303,0.9323944,0.2617355,-0.693027,-0.294969,0.5452434,-1.075231,1.146892,0.09507379
709.9858,-0.4972354,0.6377583,0.2169302,-0.008595129,0.9039182,0.3230954,-0.310291,-0.3331795,0.06749229,-1.001858,0.9734845,0.4157766
710.0232,-0.4228334,0.6498893,0.09108198,0.1573061,0.8636366,0.4452411,-0.1439971,-0.2128078,-0.3308233,-0.534602,0.703527,1.14925
710.0609,-0.3723715,0.7079459,0.002282803,0.4286624,0.843343,0.5300221,-0.04094118,0.08399069,-0.7054134,0.6632954,0.5933284,1.469405
710.099,-0.3491085,0.7427545,-0.02865594,0.7702702,0.9382786,0.358956,-0.06849027,0.1992456,-0.8197638,1.67592,1.098563,-0.0336104
710.1362,-0.346579,0.7794496,-0.02045605,0.7583707,1.054562,0.146182,-0.1120031,0.3301533,-0.8824927,1.365661,1.363797,-0.5856465
710.1735,-0.3547202,0.8053983,0.01933645,0.7742958,1.130344,0.1395507,-0.1686068,0.3810362,-0.8668231,1.47111,1.390706,-0.5287772
710.2112,-0.3718505,0.8139989,0.08024821,0.7664103,1.217273,0.1661109,-0.2451636,0.3240538,-0.7822505,1.470024,1.701109,-0.3543026
710.2486,-0.3868473,0.816162,0.1644507,0.733327,1.271317,0.2106034,-0.3247419,0.2072581,-0.6263585,1.434789,1.861372,-0.1891316
710.2864,-0.3838107,0.8107014,0.2981424,0.6942267,1.30356,0.2664286,-0.3265111,0.01968497,-0.3109635,1.429588,1.924381,-0.005278736
710.3242,-0.3438978,0.790798,0.5410073,0.6443973,1.335048,0.3205918,-0.150947,-0.1716846,0.7317876,1.354358,2.025097,0.1799218
710.3611,-0.3338016,0.9677044,0.8356589,0.5745081,1.3747,0.3644542,-0.4076063,1.001762,1.83235,1.144349,2.194446,0.3070141
710.3989,-0.3426395,1.315049,0.7903564,0.4997454,1.410985,0.3802463,-0.3091959,2.270451,1.083764,0.8198057,2.350049,0.254866
710.4361,-0.3439876,1.345648,0.6280299,0.43453,1.425583,0.3831476,-0.4741948,2.315736,0.4231516,0.4893773,2.393212,0.1368015
710.4729,-0.3685152,1.078418,0.746887,0.3960264,1.412995,0.389895,-0.9636338,1.465151,1.451352,0.2946081,2.348006,0.0500876
710.5113,-0.2196447,0.7473289,0.7182565,0.3838917,1.378848,0.4168735,-0.2639208,0.05569607,1.439147,0.2056205,2.308788,0.09526622
710.5479,-0.06938101,0.6943795,0.5482059,0.4230504,1.279401,0.5096851,0.1683547,-0.1322547,1.058262,0.4548407,2.278886,0.5052074
710.5864,-0.03534224,0.8256726,0.6500691,0.482949,1.022901,0.6486815,0.04401674,0.4660297,1.579778,0.8476521,1.436943,1.482684
710.6241,-0.01633042,1.027931,0.7145446,0.4030805,0.6192845,0.5066015,-0.03695386,1.226642,1.694386,0.258457,-0.3526541,0.6921267
710.6606,-0.07359854,1.363623,0.6418028,0.3764828,0.7294362,0.2538655,-0.2246704,2.326156,0.8669882,-0.04664046,-0.1765407,0.2407331
710.6983,-0.1293559,1.501013,0.4847149,0.4848436,0.8289497,0.2656548,-0.3655027,2.3896,0.09146181,0.4649799,-0.1673196,0.1816728
710.7364,-0.1858053,1.554019,0.4219585,0.4935648,0.963398,0.3910107,-0.4302335,2.392785,-0.06458816,0.4012576,0.01289427,0.6876961
710.7737,-0.2323426,1.577016,0.3648958,0.5528239,1.179423,0.5499558,-0.5200887,2.276261,-0.2895186,0.6930658,0.5551398,1.318463
710.811,-0.2465413,1.588595,0.3368565,0.5982026,1.496242,0.6460858,-0.3702627,2.22614,-0.423557,0.9031015,1.840422,1.534104
710.8488,-0.2508516,1.606496,0.3399414,0.5202591,1.805036,0.5309368,-0.2078801,2.269663,-0.4072956,0.4536211,2.801944,0.5725854
710.886,-0.258541,1.617912,0.3535918,0.4320021,1.864543,0.3351318,-0.1201911,2.315053,-0.3498665,0.07491207,2.636832,-0.1902784
710.9232,-0.2822503,1.624576,0.3670057,0.3990931,1.807104,0.2305754,-0.1260002,2.391836,-0.2550058,0.1672019,2.364417,-0.5666872
710.9612,-0.3019829,1.621158,0.3767937,0.3862436,1.700116,0.2013927,-0.09108022,2.411643,-0.1982308,0.5032039,2.031383,-0.7348674
710.9984,-0.3155442,1.611036,0.3935294,0.3190834,1.616008,0.24357,0.007112324,2.415318,-0.1054938,0.4789811,1.999165,-0.6661681
711.0356,-0.3341568,1.584306,0.4112224,0.2197517,1.563132,0.3505489,0.0889501,2.369273,-0.0413343,0.3696125,2.293122,-0.3162771
711.0734,-0.3664559,1.520121,0.4443516,0.1076453,1.453114,0.5176316,0.1415537,2.281081,0.04078564,0.2601129,2.439504,0.4560742
711.1107,-0.4243684,1.437796,0.5288103,-0.04894792,1.156613,0.6950306,0.01939294,2.33271,0.4818445,-0.1465498,1.651374,1.558562
711.1484,-0.5061949,1.270169,0.6351817,-0.1830231,0.6884227,0.522007,-0.2260138,2.091554,1.131998,-0.5889038,-0.1837396,0.7951255
711.1859,-0.610114,0.9717767,0.6977767,-0.2337742,0.6691775,0.3408931,-0.6893374,1.002949,1.694146,-0.9519154,-0.003040671,0.5208822
711.2228,-0.6590697,0.6441433,0.462273,-0.1357561,0.6029977,0.3062873,-0.9127543,-0.2973866,0.6840062,-0.3533916,-0.3338465,0.5800711
711.2606,-0.58411,0.6089497,0.2718107,-0.1413211,0.6134682,0.3030428,-0.4593901,-0.3740767,0.1372591,-0.4295551,-0.2594545,0.6966507
711.2979,-0.5640987,0.6469565,0.1828502,-0.1512836,0.636199,0.282191,-0.3392588,-0.2781778,-0.1230477,-0.5893978,-0.2037377,0.6024442
711.3356,-0.5679201,0.7313763,0.1332733,-0.1294944,0.6596143,0.285149,-0.2803586,0.01705408,-0.5047334,-0.5626035,-0.1843952,0.6014788
711.3739,-0.5742996,0.7803879,0.2059256,-0.1111703,0.6890604,0.3144379,-0.1979042,-0.01924223,-0.2619613,-0.5832881,-0.05943209,0.7801242
711.4114,-0.6199844,0.8202832,0.3653862,-0.0982359,0.7237845,0.3221553,-0.3964664,-0.1527171,0.4229197,-0.6766445,0.05152959,0.7842341
711.4481,-0.6820009,0.9396857,0.5483933,-0.0853265,0.7624049,0.3087375,-0.7373163,0.1787493,1.194858,-0.7610591,0.1030719,0.6383817
711.4862,-0.7050948,1.1432,0.6887847,-0.08340928,0.8231649,0.2974208,-0.875352,1.067175,1.671247,-0.9431559,0.3572508,0.5066099
711.5234,-0.6570994,1.419476,0.689554,-0.0638697,0.8837819,0.2831248,-0.761672,2.260499,1.22035,-1.002251,0.555598,0.3914608
711.5608,-0.5456803,1.543469,0.5313459,-0.03389122,0.9450059,0.2703593,-0.3882937,2.488214,0.2437956,-1.02463,0.8092554,0.2674431
711.5988,-0.4404075,1.504682,0.452096,0.01698461,0.9905357,0.2771228,-0.2966372,2.313831,-0.1176473,-0.9826031,1.009873,0.2558952
711.6356,-0.3351195,1.421056,0.5057651,0.09809051,0.9833197,0.3519659,0.03356016,2.29754,0.1961683,-0.8387775,0.9748653,0.7015468
711.6726,-0.2973442,1.247223,0.6594893,0.264297,0.9160894,0.473203,-0.09912887,2.133786,1.07748,-0.1923095,0.7120675,1.339162
711.7108,-0.2942674,0.9507887,0.7434288,0.5619197,0.8996343,0.5297446,-0.3014559,1.041926,1.739241,1.280156,0.8195603,1.220921
711.7477,-0.264105,0.6125129,0.5339399,0.7572287,1.013225,0.26299,-0.2541254,-0.2683765,1.007157,1.512195,1.366872,-0.289241
711.7856,-0.2432913,0.5549641,0.3737924,0.7319614,1.071727,0.1767106,-0.128671,-0.4171622,0.5783224,1.398262,1.42202,-0.4815745
711.8228,-0.2531915,0.5718467,0.2722053,0.7438768,1.104252,0.1855938,-0.1368476,-0.4078616,0.1090005,1.479907,1.294128,-0.4641806
711.8605,-0.2733155,0.5968022,0.3016856,0.741445,1.164603,0.2092409,-0.2470937,-0.3989668,0.2136144,1.548157,1.495971,-0.2800557
711.8974,-0.2508823,0.6454593,0.4146753,0.7131156,1.246577,0.2251771,-0.1674307,-0.3345668,0.5951877,1.415366,1.849662,-0.153153
711.937,-0.2363995,0.7337821,0.5520443,0.6891453,1.295332,0.2401893,-0.114414,-0.1500104,1.003742,1.338985,1.975526,-0.09899327
711.9733,-0.2365241,0.9166567,0.7513648,0.6654236,1.331633,0.2549964,-0.2610736,0.6124111,1.703642,1.269494,2.059479,-0.06956536
712.0106,-0.2118976,1.244828,0.8275239,0.6340845,1.364427,0.2688784,-0.2598438,1.91128,1.571528,1.114572,2.184028,-0.04318735
712.0482,-0.1494786,1.488755,0.7219471,0.6051326,1.378104,0.2836565,-0.009251028,2.472941,0.830178,0.9576944,2.258675,-0.0330382
712.0859,-0.0921104,1.591396,0.5621734,0.585229,1.36436,0.3010043,0.1706531,2.439926,0.1028785,0.8756379,2.255671,-0.0471741
712.1232,-0.06699874,1.581347,0.4552604,0.5841871,1.323804,0.3310596,0.05836501,2.222797,-0.3015921,0.9128134,2.195378,-0.03275883
712.1609,-0.03175527,1.531038,0.4402319,0.5994425,1.246909,0.3995512,-0.004708011,2.154183,-0.3414062,1.063796,2.113522,0.2169089
712.1982,0.04074223,1.44744,0.5121178,0.6220236,1.098979,0.5143108,0.1604713,2.219349,-0.1122391,1.243566,1.815409,0.8311907
712.2355,0.1089011,1.260227,0.7156321,0.5047038,0.8524314,0.6339091,0.4029599,2.14529,1.076455,0.6912442,0.7874657,1.614206
712.2737,0.09356115,0.7928859,0.7923411,0.3041956,0.6660698,0.4329951,0.2623682,0.4080731,1.699768,-0.2874646,-0.09681004,0.6936722
712.3105,0.06899552,0.5388296,0.4826158,0.3454502,0.696216,0.3163188,0.2048362,-0.4508113,0.5290732,-0.1861988,-0.1499103,0.3539964
712.3475,0.08163524,0.5575849,0.3851901,0.4359776,0.7313845,0.3318108,0.4197894,-0.3791642,0.4754834,0.1519465,-0.2129176,0.4980032
712.386,0.09125997,0.5955978,0.3292501,0.4870068,0.8117669,0.3328626,0.5720015,-0.2754795,0.2286911,0.1893351,-0.1422526,0.3680576
712.4232,0.06048411,0.6229509,0.3207548,0.5606335,0.9035968,0.3958396,0.4785091,-0.2793719,0.2155461,0.4387236,-0.07251972,0.5756577
712.4612,0.02417929,0.665369,0.3087848,0.6175322,1.0162,0.504308,0.4375963,-0.2170905,0.0843924,0.6494608,0.1731353,1.041171
712.4983,0.005485774,0.7201437,0.30004,0.6461664,1.175093,0.6023826,0.5418501,-0.04795277,-0.04973316,0.7234376,0.6210015,1.431245
712.5363,-0.008258392,0.7544336,0.3161934,0.6596262,1.377887,0.676115,0.6225663,0.05166912,-0.01271716,0.7770188,1.500283,1.661629
712.5744,-0.03590498,0.8015643,0.3402264,0.6082763,1.70014,0.558872,0.6436594,0.1261063,0.05395931,0.6245172,2.696328,0.4731671
712.6119,-0.05094226,0.8425961,0.3700199,0.5605552,1.752302,0.3876266,0.7274588,0.240212,0.1933135,0.5193785,2.544069,-0.2218072
712.6484,-0.08437215,0.8656541,0.4405284,0.5285273,1.758072,0.3126257,0.6993677,0.2573308,0.5658064,0.4648181,2.384613,-0.4641549
712.686,-0.1567271,0.9018177,0.5693652,0.5164542,1.752806,0.2743643,0.4808467,0.360849,1.117865,0.5545793,2.309928,-0.5551907
712.7234,-0.339425,1.055726,0.7611868,0.5082601,1.728885,0.2621776,-0.5077058,1.152973,1.742117,0.687325,2.231448,-0.5836158
712.7613,-0.5707462,1.314184,0.6849065,0.490084,1.698833,0.2652583,-1.265644,2.011561,0.8603531,0.7918726,2.1531,-0.5729337
712.7987,-0.5909586,1.488817,0.4980159,0.4542297,1.669685,0.2755483,-1.004864,2.311568,0.1084481,0.7864126,2.130111,-0.5476543
712.8357,-0.523632,1.583177,0.4003444,0.4063497,1.644981,0.2888694,-0.6003419,2.420154,-0.1414909,0.7066896,2.177324,-0.5025897
712.8732,-0.4509411,1.601669,0.3309874,0.348999,1.608117,0.3041767,-0.3728565,2.375666,-0.2973692,0.5495577,2.206995,-0.4711429
712.9119,-0.3739194,1.568704,0.3051454,0.2953719,1.556402,0.3312969,-0.2229048,2.187518,-0.4657398,0.3890847,2.217246,-0.4133532
712.9484,-0.3051986,1.524712,0.3459979,0.2457037,1.484436,0.389499,-0.0565951,2.222099,-0.3261991,0.2658564,2.280643,-0.2151908
712.986,-0.2475916,1.436964,0.4476787,0.2083939,1.377946,0.4941585,0.08626498,2.289873,0.04632333,0.2759764,2.350514,0.2715757
713.0233,-0.2461931,1.250268,0.6441355,0.1842262,1.173874,0.6371194,-0.1978088,2.107374,1.156997,0.4582561,1.94363,1.213647
713.061,-0.2274317,0.8225117,0.7016382,0.08326781,0.7494295,0.6559477,-0.2446302,0.4658345,1.635708,0.07377797,0.1700487,1.470949
713.0978,-0.1793963,0.5808915,0.482042,-0.01610153,0.5747069,0.3523948,-0.007341459,-0.2970574,0.9288114,-0.4312781,-0.3341851,0.3916887
713.1362,-0.1913415,0.531648,0.3598009,0.06244031,0.5522453,0.3100682,-0.09600191,-0.3988354,0.7135112,0.04439632,-0.4013417,0.610645
713.1731,-0.1986242,0.5465488,0.3150792,0.07621425,0.5702187,0.306155,-0.1017364,-0.4069678,0.6004189,0.05611736,-0.3734751,0.636364
713.2103,-0.2039761,0.576883,0.3446676,0.07746422,0.5948934,0.3235007,-0.17889,-0.3542603,0.7084572,-0.01574609,-0.3605977,0.6034089
713.2484,-0.2073598,0.6389311,0.4403461,0.1236694,0.6449186,0.4225211,-0.1310928,-0.1587003,1.03865,0.1865509,-0.2058464,0.9442918
713.286,-0.2046337,0.7690123,0.5838957,0.1590148,0.7625673,0.564377,-0.1808569,0.3454265,1.48944,0.3684698,0.2214341,1.378811
713.3234,-0.2023619,1.007692,0.70111,0.1690627,0.9750027,0.6902066,-0.1935719,1.268739,1.666396,0.3595151,1.023101,1.670724
713.3613,-0.189039,1.243651,0.7145515,0.1625875,1.204549,0.7220789,-0.1083941,1.952096,1.415695,0.2650803,1.785286,1.529692
713.399,-0.1888784,1.419163,0.669023,0.1570172,1.386464,0.6810477,-0.08911209,2.346392,1.029986,0.1773306,2.27119,1.146716
713.4362,-0.195809,1.524293,0.6230661,0.1600248,1.48739,0.6390998,-0.1428568,2.510054,0.7826627,0.1680917,2.434393,0.9602235
713.4739,-0.1970214,1.591347,0.584491,0.1592769,1.557831,0.5936837,-0.1528618,2.589878,0.6158698,0.1484179,2.553001,0.6912454
713.5111,-0.1898003,1.632083,0.54792,0.169949,1.599938,0.5605338,-0.06858054,2.621768,0.4715613,0.2067135,2.599046,0.5397621
713.5493,-0.190782,1.656439,0.5145836,0.1712225,1.614233,0.5354142,-0.1376923,2.634066,0.3110455,0.1351576,2.608779,0.4375561
713.5863,-0.187465,1.656447,0.4984069,0.1649435,1.612846,0.5037071,-0.1690684,2.629865,0.2701086,0.04933235,2.571766,0.2446575
713.6235,-0.1777938,1.640102,0.4980175,0.1751141,1.599146,0.4924789,-0.1815837,2.625428,0.3273811,0.1621559,2.555267,0.1997927
713.6609,-0.1648913,1.608146,0.5052538,0.1756723,1.562999,0.4853176,-0.16056,2.603489,0.4089568,0.1785052,2.504714,0.1489151
713.6983,-0.1551944,1.568219,0.5133183,0.1646134,1.507846,0.4941018,-0.1733037,2.567435,0.4781336,0.1660455,2.464268,0.2021153
713.7357,-0.142313,1.519885,0.5230758,0.1479873,1.428204,0.5074365,-0.1429896,2.519485,0.5513346,0.1041322,2.393713,0.2507856
713.7736,-0.1302865,1.477432,0.5270116,0.1387173,1.31747,0.5439302,-0.0592738,2.473908,0.5716541,0.1432135,2.315399,0.4797692
713.8114,-0.1379532,1.458381,0.5188731,0.1305091,1.157959,0.6135541,-0.1005246,2.457521,0.501066,0.2022864,2.051436,1.056889
713.8487,-0.1440984,1.463845,0.4982185,0.1203844,0.8332859,0.6558514,-0.05420163,2.449399,0.3546824,0.2166834,0.6376433,1.631787
713.8862,-0.1493656,1.480455,0.4771727,0.0737789,0.5988665,0.3977965,-0.04252014,2.437104,0.2062359,-0.1401561,-0.3760923,0.3370735
713.9225,-0.1494984,1.498565,0.4718093,0.1188157,0.6394297,0.4419286,-0.01323643,2.4381,0.1576319,0.09926984,-0.1501194,1.055305
713.9615,-0.1446564,1.5048,0.4879638,0.1456323,0.7182504,0.5144305,0.0655435,2.444562,0.2184041,0.3774268,0.04778153,1.21923
714.0001,-0.1443481,1.486974,0.5227333,0.148449,0.8822121,0.635601,0.09044269,2.440653,0.3346671,0.3543202,0.7049088,1.597984
714.0358,-0.1492239,1.427646,0.5851718,0.1578749,1.136097,0.6998519,0.08887118,2.398735,0.6023945,0.3485714,1.700941,1.502713
714.0731,-0.1737939,1.276309,0.6887357,0.1619334,1.348828,0.6520426,-0.0166516,2.04319,1.310989,0.3102626,2.272444,1.0055
714.1106,-0.2150775,0.9937624,0.7179433,0.1813032,1.461277,0.5699437,-0.2212053,0.937553,1.716344,0.3228172,2.448644,0.4986677
714.148,-0.2390053,0.7340496,0.5670484,0.2146958,1.506117,0.5025852,-0.3392452,-0.08277941,1.135153,0.4102658,2.431849,0.1788973
714.1857,-0.219961,0.6807544,0.462991,0.2375157,1.509215,0.4551325,-0.1164315,-0.2148909,0.8955429,0.5143433,2.367765,0.02355585
714.2235,-0.2273064,0.7425851,0.533847,0.2359399,1.483898,0.4230129,-0.290543,0.07843643,1.278768,0.4534903,2.305388,-0.1040791
714.2608,-0.224266,0.926852,0.6665246,0.2244731,1.434337,0.4203599,-0.3368234,0.9892448,1.658209,0.3309966,2.262834,-0.1294093
714.2983,-0.1907846,1.192426,0.6859359,0.2110582,1.359446,0.4565151,-0.1802589,1.997691,1.278757,0.2752754,2.266809,0.04110104
714.3364,-0.1640493,1.345897,0.5742074,0.19892,1.232031,0.5427739,0.04045731,2.321786,0.4979327,0.3420498,2.221323,0.571344
714.3734,-0.1992321,1.30335,0.6000078,0.1758401,0.9219654,0.6840808,-0.2232836,2.293184,0.7401868,0.3675063,0.9829392,1.663645
714.4113,-0.2048875,1.089732,0.731723,0.05452063,0.6017125,0.4221334,-0.1800062,1.602925,1.589635,-0.4036864,-0.276202,0.2831635
714.4484,-0.2446866,0.78199,0.7055049,0.1414687,0.6265124,0.4648299,-0.3832047,0.4548385,1.640269,0.1840644,-0.1410864,1.104343
